SCALED BULK SIGN ROW UNIT CWIN3P2 MID COVER
python 3.12.6
python_flint 0.9.0
arb_bits 180
git_head b63cab47d4b0861c1f2f94d77c45229b70de35e3
unit mid_cover_11_51_205_4
config CWIN 3/2 beta_order 20 t_order 25 min_dt 1/100000 prec 180
beta_domain 51 205/4
t_domain 3/5 1276053007/410000000
cache_entries 259
dependency scripts/run_surface_scaled_bulk_cwin3p2_mid_cover.py sha256 ec105ab8a24be741cc3dc7f5d3dd77a684f1234c1cdc7b15062b8dcb5c980249
dependency scripts/certify_bulk_beta_taylor_scaled_design.py sha256 32a00917b4903d95df331724a7fd5ec5ab3e152228952cd0cdce7ed512a7cc9d
dependency scripts/certify_bulk_beta_taylor_arb.py sha256 f69cfaadd311218a749039a64ad4ae3a68e4bd3e0527be5ac75744955f97b9aa
dependency docs/SURFACE-G2-CWIN3P2-MID-COVER-48P25-69-PREREG-20260722.md sha256 40149697fbb5dc15822b7346c3218bb59789095b37107dc13869f2414a90ee9e
trow 120 29988819161/10496000000 300918244617/104960000000 upper [-6.1152547323915852145408309194514381981319879220735294660740517151701755952688652e-50 +/- 1.28e-130]
trow 121 300918244617/104960000000 37743537203/13120000000 upper [-3.1415889874402205789987686693146475626695689761854976679429871080890024393978132e-50 +/- 3.31e-130]
trow 122 37743537203/13120000000 302978350631/104960000000 upper [-1.6101632540772304094901898799713345978286439826142661777536163541916742744314515e-50 +/- 4.83e-131]
trow 123 302978350631/104960000000 152004201819/52480000000 upper [-8.2332079795163897071251300112566633984107839825342276592784810457613845498716244e-51 +/- 3.28e-131]
trow 124 152004201819/52480000000 61007691329/20992000000 upper [-4.1999013047626779293400838741165975705081793915085857687315055590952978416032960e-51 +/- 4.30e-131]
trow 125 61007691329/20992000000 76517127413/26240000000 upper [-2.1373284155660884750600167953097526261163453635512645253013543004812271631023171e-51 +/- 3.95e-131]
trow 126 76517127413/26240000000 307098562659/104960000000 upper [-1.0850652315712386217373392050374882072570196413968663594972639140878151816634066e-51 +/- 2.58e-131]
trow 127 307098562659/104960000000 154064307833/52480000000 upper [-5.4951754051069597610048338184421645671666774402256903040142340691526794952957134e-52 +/- 4.13e-132]
trow 128 154064307833/52480000000 309158668673/104960000000 upper [-2.7760982251300141340048257863433392627178963839730377192543612533144757027354378e-52 +/- 3.26e-132]
trow 129 309158668673/104960000000 3877359021/1312000000 upper [-1.3989373512522681470374765557524304534207723019160699601927205630597430053367589e-52 +/- 3.07e-132]
trow 130 3877359021/1312000000 311218774687/104960000000 upper [-7.0315023342636165540815537239583072776216996120621033607661186982512226767715360e-53 +/- 2.12e-133]
trow 131 311218774687/104960000000 156124413847/52480000000 upper [-3.5249198375249589492361907999618507280981803620857512420960743980947922289464735e-53 +/- 1.15e-133]
trow 132 156124413847/52480000000 313278880701/104960000000 upper [-1.7621612955877702091760437860986685660667572814033374521194914314508462803184920e-53 +/- 2.25e-133]
trow 133 313278880701/104960000000 78577233427/26240000000 upper [-8.7829837891701219488727355300680765393196941865919969282809446188221231690712715e-54 +/- 7.23e-135]
trow 134 78577233427/26240000000 63067797343/20992000000 upper [-4.3628953728543835322335132849270176612387399321138848559607836554184414582930021e-54 +/- 1.26e-134]
trow 135 63067797343/20992000000 3858159021/1280000000 upper [-2.1584655868866914647352299972104780605344021647707690717368517458316733560748924e-54 +/- 1.23e-134]
trow 136 3858159021/1280000000 317399092729/104960000000 upper [-1.0622093278640567170712945587940020085028120542103958868106400591456148764757095e-54 +/- 2.90e-134]
trow 137 317399092729/104960000000 39803643217/13120000000 upper [-5.1876594818254904792520776814961804576361239982787447557433697463150248083218595e-55 +/- 3.15e-135]
trow 138 39803643217/13120000000 319459198743/104960000000 upper [-2.5036786580520258237798076491836204500171952884098052124265408473589446720693059e-55 +/- 1.27e-135]
trow 139 319459198743/104960000000 1281957007/419840000 upper [-1.1845382319215353002982484712977462061895151985827226948618026138620762256517290e-55 +/- 3.08e-135]
